질문번호	질문	RAG타입	프롬프트유형	프롬프트	답변	답변길이	응답시간(s)	근거포함(자동)
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	r3	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"* **1줄 요약:** 근로복지공단의 DC형 퇴직연금 계좌를 다른 은행의 DC형 퇴직연금 계좌로 실물이전하는 것은 가능합니다.

* **핵심 안내:** DC형(확정기여형) 퇴직연금은 근로자가 직접 투자 수단을 선택하고 관리하는 계좌이기 때문에, 실물이전 역시 제도적으로 가능합니다. 이전은 같은 유형의 퇴직연금 계좌 간에 이루어져야하며, 이전을 원하는 금융기관이 제반 절차를 완료할 수 있는지 확인하는 것이 필요합니다.

* **세부 절차/조건/유의사항:** 
  - 이전하려는 계좌가 동일한 DC형 계좌여야 합니다.
  - 새로운 계좌가 위치한 은행에서 이전 절차를 지원하며, 이전을 위해서는 해당 은행의 퇴직연금 서비스를 이용할 수 있는 계좌 개설이 필요합니다.
  - 실물이전 시 계좌 내 자산의 평가 및 정산이 필요할 수 있으며, 이전 처리에 따른 수수료가 발생할 수 있습니다.
  - 세금 부과는 없으나, 자산의 평가 손익에 따라 계좌 잔액에 변동이 있을 수 있습니다.

* **(출처):** 해당 정보는 근로자퇴직급여보장법 및 퇴직연금 관련 제도 규정에 근거하며, 어떤 은행으로 이전 가능한지에 대해서는 개별 은행의 규정을 참고해야 합니다. 자세한 내용은 관련 금융기관 또는 신한은행 상담센터를 통해 확인하세요.

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	750	14.41	Y
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	r3	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"- **1줄 요약:** 근로복지공단의 확정기여형(DC) 퇴직연금 계좌를 다른 은행으로 실물이전하는 것은 가능합니다. 

- **핵심 안내:** DC형 퇴직연금을 다른 금융기관으로 이전하는 것은 가능하며, 이는 고객의 선택에 따라 이루어질 수 있습니다. 다만, 각 금융기관의 규정 및 절차에 따라 진행해야 합니다.

- **세부 절차/조건/유의사항:** 
  1. 먼저 고객이 이전을 원하는 금융기관과 상담하여 해당 기관의 퇴직연금 계좌 개설 및 자산이전에 "	671	8.86	N
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	full	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"1줄 요약: 근로복지공단의 DC 계좌는 동일한 퇴직연금사업자 내에서만 실물이전이 가능합니다.

핵심 안내: 근로복지공단의 DC(확정기여형) 계좌를 다른 은행의 DC 계좌로 실물이전하고자 할 경우, 퇴직연금사업자가 동일해야 합니다. 이는 퇴직연금 종류가 동일해야 하며, 이전절차 간소화 대상에 해당해야 실물이전이 가능합니다 (고용노동부 유권해석, '23.5.3, 퇴직연금복지과-2019).

세부 절차/조건/유의사항: 
- DC 계좌에서 다른 DC로 실물이전하기 위해서는 각 은행의 퇴직연금사업자가 동일한지 확인해야 합니다.
- 만약 퇴직연금사업자가 다를 경우, 실물이전이 아닌, 보유한 금융상품을 매도한 후 현금으로 이전해야 할 수 있습니다.
- 이전 절차 및 부가적인 수수료, 세부사항은 은행의 퇴직연금 담당자와 상담을 권장합니다.

(출처): (고용노동부 유권해석, '23.5.3, 퇴직연금복지과-2019), (근로자퇴직급여보장법 §25).

후속 제안: 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	599	13.33	N
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	full	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"**1단계: 질문의 핵심 쟁점 확인**

근로복지공단의 확정기여형(DC) 퇴직연금을 다른 은행의 DC 퇴직연금으로 실물이전 할 수 있는지 여부를 확인하는 것입니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**

근로자퇴직급여 보장법에 따르면, DC 퇴직연금은 동일 유형의 다른 사업자로 실물이전이 가능합니다. 하지만 실물이전은 계약이 체결된 사업자 간에만 가능하며, 규약이 체결되지 않은 경우에는 불가능합니다. 따라서, 가입자가 이전을 희망하는 회사가 근로복지공단과 규약을 맺고 있는지를 확인하는 것이 중요합니다. 또한, 실물이전 전 사전조회가 현재로서는 보안문제로 지연되고 있으므로, 가입자는 실물이전을 신청한 후 이전 가능 여부를 금융회사로부터 직접 확인해야 합니다 (근로자퇴직급여보장법 §25, RAG 데이터 참조).

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**

근로복지공단의 DC 퇴직연금을 다른 은행의 DC로 실물이전하려면, 해당 은행이 근로복지공단과 실물이전에 관한 규약을 맺고 있는지 사전에 확인이 필요합니다. 규약이 체결되지 않은 경우 실물이전은 불가능하며, 이를 확인하기 위해서는 해당 은행에 문의하여 사전 정확한 정보를 받는 것이 중요합니다. 또한, 이전 신청 후에는 이전 가능 여부에 대한 연락을 통해 최종 확인이 필요하며, 필요 시 이 과정에서 이전 의사를 철회할 수 있습니다.

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	796	10.05	Y
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	full	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"**1줄 요약:** 근로복지공단의 DC는 다른 은행 DC로 실물이전이 가능합니다, 단 일정 조건을 충족해야 합니다.

**핵심 안내:** 동일한 유형의 퇴직연금 제도 간 이동일 경우, 실물이전이 가능합니다. 즉, DC에서 DC로, 같은 퇴직연금 유형을 유지하면서 사업자를 변경하는 경우 실물이전이 가능합니다 (DC 운용가이드).

**세부 절차/조건/유의사항:** 
- 실물이전이 가능한 경우에도 모든 상품이 실물이전 대상에 포함되는 것은 아닙니다. 실물이전 대상이 아닌 상품들은 매도 후 현금으로 이전되어야 합니다.
- 사업자 간 이전 시 해당 상품이 실물이전 가능한 대상인지 확인해야 하며, 이는 퇴직연금사업자가 제공하는 서비스에 따라 다를 수 있습니다.
- 사업자가 동일할 경우에는 더욱 간소화된 절차로 진행할 수 있습니다. 그렇지 않을 경우, 관련된 서류나 추가 절차가 필요할 수 있습니다 (고용노동부 유권해석, 퇴직연금복지과-2019).

**(출처):** (DC 운용가이드)

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터에 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	615	7.99	Y
9	근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?	full	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 근로복지공단의 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"**1줄 요약:** 근로복지공단의 DC는 같은 DC 유형 내에서 다른 은행으로 실물이전이 가능합니다.

**핵심 안내:** DC(확정기여형) 퇴직연금은 동일한 유형의 DC 퇴직연금제도 간에 실물이전이 가능합니다. 즉, 근로복지공단의 DC 계좌를 다른 은행의 DC 계좌로 실물 그대로 이전할 수 있습니다. (퇴직연금 DC 운용가이드)

**세부 절차/조건/유의사항:** 
실물이전은 기존에 보유하고 있는 상품을 매도하지 않고 그대로 이전하는 절차를 의미합니다. 다만, 이전이 불가능한 상품이 포함되어 있을 경우 해당 상품은 매도 후 현금으로 이전될 수 있습니다. 이전하려는 두 기관이 동일한 사업자로 등록된 경우에만 절차가 간소화됩니다. 실물이전 시 추가적인 수수료나 세금이 발생할 수 있으며, 이러한 경우는 은행 상담사를 통해 확인하실 수 있습니다. (고용노동부 유권해석, ‘23.5.3, 퇴직연금복지과-2019)

**(출처):** 퇴직연금 DC 운용가이드 및 관련 법규.

**후속 제안:** 추가적인 궁금증이 있거나 실물이전 절차를 진행하시려면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해주시면 상세히 안내해 드리겠습니다."	597	9.52	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r0	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"1줄 요약: 네, 표준형 DC는 다른 은행의 DC 계좌로 실물 이전이 가능합니다.

핵심 안내: 표준형 확정기여형(DC) 퇴직연금 계좌는 다른 금융기관으로 실물이전이 가능합니다. 이는 금융기관 간의 상품 이동이 가능한 부분으로 법규에 따라 허용됩니다.

세부 절차/조건/유의사항: 실물 이전을 위해서는 고객님의 요청에 따라 이전하고자 하는 금융기관의 개설된 DC 계좌 정보가 필요합니다. 이전 시 특정 자산 형태에 따라 수수료가 부과될 수 있으며, 세금과 같은 추가적인 비용이 발생할 수 있습니다. 이전 완료까지의 소요 시간은 금융기관별로 다를 수 있으니 미리 확인하시는 것이 좋습니다.

(출처): (근로자퇴직급여 보장법 §26), (신한은행 IRP 내규 4-5항).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	490	11.02	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r0	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"1단계: **질문의 핵심 쟁점 확인**  
고객은 표준형 DC(확정기여형) 퇴직연금을 다른 은행의 DC 퇴직연금 계좌로 실물이전할 수 있는지 여부를 문의하고 있습니다.

2단계: **관련 법규/내규/약관 등 근거 자료 제시**  
근로자퇴직급여 보장법에 따르면, 퇴직연금의 종류에 따라 이전이 가능하며, DC형의 경우에는 다른 금융기관으로 이전이 가능합니다. 즉, 같은 유형의 퇴직연금 계좌 간에서는 실물이전이 허용된다고 명시되어 있습니다. (근로자퇴직급여 보장법 §25)

3단계: **위 근거를 바탕으로 결론 및 실무 안내**  
고객의 표준형 DC 퇴직연금을 다른 은행의 DC 퇴직연금 계좌로 이전하는 것은 가능합니다. 이전 절차를 진행하기 위해서는 해당 금융기관에 이전 신청서를 제출해야 하며, 이전 과정에서 발생할 수 있는 수수료나 세금에 대한 확인이 필요합니다. 이전 시 필요한 서류 및 절차는 이전받는 금융기관에 문의하여 정확히 확인하실 수 있습니다. 

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 또는, 더 자세한 상담이나 절차 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	611	7.35	Y
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r0	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"* **1줄 요약:** 표준형 DC 계좌의 이전은 가능하지만, 실물이전이 아닌 현금화 후 다시 입금하는 방식으로 진행됩니다.

* **핵심 안내:** 표준형 확정기여형(DC) 퇴직연금 계좌는 다른 금융기관으로 이전할 수 있습니다. 그러나 주의할 점은 실물이전을 통해 직접 다른 계좌로 옮기는 것이 아니라, 기존의 투자 상품을 현금화한 후에 목적지 DC 계좌로 현금을 이체하는 방식으로 진행됩니다.

* **세부 절차/조건/유의사항:** 
  1. **현금화:** 표준형 DC 계좌에 보유된 자산을 먼저 현금화해야 합니다. 이는 해당 자산의 시장 가격 변동에 따라 이체 시점에서 환매수수료가 발생할 수 있습니다.
  2. **이체 절차:** 자산의 현금화를 완료한 후, 목적지로 지정한 다른 금융기관의 DC 계좌로 자금을 이체할 수 있습니다.
  3. **세금 및 수수료:** 자산의 현금화 및 이체 과정에서 발생할 수 있는 세금과 수수료에 대해 미리 충분히 확인하는 것이 중요합니다.
  4. **처리 시간:** 해당 절차는 금융기관의 운영 일정에 따라 일정 시간이 소요될 수 있으므로, 가능한 시기를 미리 확인하는 것을 권장합니다.

* **(출처):** (근로자퇴직급여보장법 §25), (신한은행 IRP 내규 3-4항).

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 이전 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	754	8.98	Y
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r0	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"- **1줄 요약:** 표준형 DC는 다른 은행으로 실물이전이 가능합니다.

- **핵심 안내:** 표준형 확정기여형(DC) 퇴직연금은 다른 은행이나 금융기관으로 실물이전할 수 있습니다. 실물이전은 통상 다른 금융기관의 DC 계좌로 자산을 이동하는 절차를 의미합니다.

- **세부 절차/조건/유의사항:** 
  1. 이전을 원하는 금융기관에 DC 계좌가 개설되어 있어야 합니다.
  2. 이전 신청을 할 때 필요한 서류를 준비해야 하며, 이에는 본인 확인"	665	15.37	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r1	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"1줄 요약: 표준형 DC 계좌는 동일 유형의 다른 은행 DC로 실물이전이 가능합니다.

핵심 안내: 표준형 DC(확정기여형 퇴직연금) 계좌는 다른 은행으로 실물이전하는 것이 가능합니다. 이는 DC에서 DC로의 유사한 유형 간의 이전이기 때문에 가능합니다.

세부 절차/조건/유의사항: 실물이전을 하려면 두 금융기관 모두에서 이전 절차를 지원해야 하며, 실물이전이 가능한 상품인지 확인이 필요합니다. 모든 상품이 실물이전의 대상이 되는 것은 아니기 때문에, 대상이 아닌 상품은 매도 후 현금으로 이전될 수 있습니다. 이전 시 일정한 수수료나 세금이 발생할 수 있으며, 자세한 금액은 은행 상담사와 확인하셔야 합니다(근로자퇴직급여보장법 §20, 고용노동부 유권해석(‘23.5.3, 퇴직연금복지과-2019)).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	510	6.81	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r1	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"**1단계: 질문의 핵심 쟁점 확인**  
고객의 질문은 표준형 확정기여형 퇴직연금(DC)을 현재의 금융기관에서 다른 은행으로 실물이전이 가능한지에 대한 것입니다. 실물이전이란, DC 계정의 자산을 현금화하지 않고 그대로 다른 금융기관으로 이전하는 것을 의미합니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**  
확정기여형(DC) 퇴직연금의 경우 다른 금융기관으로의 이전이 가능합니다. 하지만 실물이전을 진행할 때는 특정 절차를 거쳐야 합니다. 이전신청 접수 시, 가입자는 추가 운용지시가 제한되고, 매매불가 조치가 이루어지며, 이후 이전의사 확인절차를 진행합니다 (신한은행 IRP 내규 3-4항).

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**  
표준형 DC는 다른 은행으로 실물이전이 가능한 제도입니다. 이를 진행하기 위해서는 이전을 희망하는 금융기관을 방문하여 실물이전 신청을 해야 하며, 신청 후에는 이전 가능 여부 확인과 고객의 의사 확인 절차를 거친 뒤 이전이 이루어집니다. 이전 시, 반드시 해당 금융기관의 변경된 조건과 수수료 등을 사전에 확인하셔야 합니다. 또한, 추가적인 세금이나 수수료가 발생할 수 있으니 주의하셔야 합니다.

**(출처):** (신한은행 IRP 내규 3-4항)

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	750	11.73	Y
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r1	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"1. [사실 검증 단계]
   - 실물이전은 기존에 운용 중인 상품을 매도하지 않고 다른 계좌로 그대로 이전하는 제도입니다. 
   - 동일한 유형의 퇴직연금제도 간(즉, DC↔DC) 퇴직연금사업자를 변경하는 경우 실물이전을 할 수 있습니다.
   - 단, 이전 대상이 아닌 상품들은 매도되어 현금으로 이전됩니다. (근로자퇴직급여 보장법 §20 및 고용노동부 유권해석(‘23.5.3, 퇴직연금복지과-2019)).

2. [추론 단계]
   - 표준형 DC에서 다른 은행 DC로 실물이전을 원하는 경우, 두 제도가 동일한 유형이므로 실물이전이 가능합니다. 다만, 실물이전 대상이 아닌 상품은 현금으로 이전됩니다.

3. [최종 결론]
   - 표준형 DC는 다른 은행 DC로 실물이전이 가능합니다. 단, 실물이전 대상이 아닌 상품은 매도 후 현금으로 이전됩니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	457	6.92	Y
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r1	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"- **1줄 요약:** 표준형 DC 계좌는 동일 유형의 다른 은행 DC 계좌로 실물이전이 가능합니다.

- **핵심 안내:** 표준형 DC(확정기여형 퇴직연금) 계좌에서 다른 은행의 DC 계좌로 실물이전이 가능합니다. 이러한 이전은 퇴직연금 사업자를 변경할 때 이용할 수 있는 절차입니다.

- **세부 절차/조건/유의사항:** 
  1. 실물이전은 현재 계좌에 있는 상품을 매도하지 않고 그대로 이전 받는 것을 의미합니다. 
  2. 대상 계좌가 동일한 "	559	7.25	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r2	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?
"	"**1줄 요약:** 표준형 DC 계좌도 다른 은행으로 실물이전이 가능합니다.

**핵심 안내:** 표준형 DC(확정기여형) 계좌는 이용자가 원하는 경우 다른 금융기관의 DC 계좌로 실물이전할 수 있습니다.

**세부 절차/조건/유의사항:** 실물이전을 위해서는 이전하려는 금융기관에서 계좌를 개설한 후, 신한은행과 이전 신청 및 관련 서류 제출을 통해 진행 가능합니다. 금융기관 간 이전 시 특정 수수료가 발생할 수 있으므로, 정확한 비용은 해당 금융기관에 확인하셔야 합니다. 또한, 이전 과정 중 일시적으로 계좌 접근이 제한될 수 있습니다.

**(출처):** (근로자퇴직급여 보장법 §23, 신한은행 IRP 내규 4-2항).

**후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해 주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	483	6.76	N
10	표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?	r2	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 표준형 DC는 다른 은행 DC로 실물이전 할 수 있나?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"**1단계: 질문의 핵심 쟁점 확인**
질문은 표준형 확정기여형(DC) 퇴직연금을 다른 은행의 DC로 실물이전할 수 있는지 여부입니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**
표준형 DC는 둘 이상의 사용자(회사)의 참여가 필수인 제도로, 협회 또는 단체 소속 회원사에 최적화된 구조입니다 (표준형DC 제도 설명). 일반적인 DC 퇴직연금 상품의 경우, 퇴직연금 규약에 따라 다른 일임업체로 이전할 수 있는데, 실물이전은 상품의 특성 및 계약 내용에 따라 제한될 수 있습니다 (퇴직연금 규약 28조).

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**
표준형 DC 퇴직연금은 일반적인 DC와 다르게 협회 또는 단체를 기반으로 하여 설정된 제도로서, 다른 은행으로의 실물이전은 상품 구조 및 계약 조건에 따라 가능할 수도 있으며, 불가능할 수도 있습니다. 따라서, 이전 가능 여부는 고객의 현재 DC 제도 계약서 및 은행과의 협의에 따라 결정됩니다. 구체적인 이전 절차나 조건은 신한은행 퇴직연금 상담센터(1577-xxxx)로 문의하시거나, 가까운 지점을 직접 방문하시어 확인하시길 바랍니다.

(출처: 표준형DC 제도 설명, 퇴직연금 규약 28조)

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 또는 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	713	9.05	Y
